uid,equipment,source_name,source_city,source_country,source_lat,source_long
51887,752,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
51888,321,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
51889,752,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
51890,753 752,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
51898,332,Frank Pais International Airport,Holguin,Cuba,20.7856006622314,-76.3151016235352
51899,752 753,Hurghada International Airport,Hurghada,Egypt,27.1783008575439,33.7994003295898
51900,763,Hurghada International Airport,Hurghada,Egypt,27.1783008575439,33.7994003295898
51901,332,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
51902,752,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
51903,321,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
51915,320,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
51916,321,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
51917,752,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
51918,321,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
51919,321,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
51936,321,Malta International Airport,Malta,Malta,35.857498,14.4775
51937,320,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
51938,321,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
51939,752,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
51940,752,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
51941,321 753,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
51942,752 321,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
51949,752,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
51950,321,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
51951,321,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
51952,752,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
51953,753,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
51954,763,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
51955,752,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
51956,321,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51957,752,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51958,320,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51959,321,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51960,752,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51961,752,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51962,753 321,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
51963,752,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
52018,73W 736,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
52019,736,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
52071,747 346,Suvarnabhumi Airport,Bangkok,Thailand,13.6810998916626,100.747001647949
52120,320 717 CR9,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
52476,739 738,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146
52513,738 739,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146
52574,739 321 738,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146
52576,77W 321,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146
52584,321,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146
52803,738,Sabiha Gökçen International Airport,Istanbul,Turkey,40.898601532,29.3092002869
52985,73H 75W,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52986,73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52987,75W,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52988,73H 75W,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52989,75W 73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52990,73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52991,73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52992,73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
52993,75W,Adnan Menderes International Airport,Izmir,Turkey,38.2924003601,27.156999588
52994,75W,Adnan Menderes International Airport,Izmir,Turkey,38.2924003601,27.156999588
52995,75W,Adnan Menderes International Airport,Izmir,Turkey,38.2924003601,27.156999588
52996,73H,Al Massira Airport,Agadir,Morocco,30.3250007629395,-9.41306972503662
52998,73H,Al Massira Airport,Agadir,Morocco,30.3250007629395,-9.41306972503662
53000,73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
53001,75W,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
53002,73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
53003,73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
53004,75W 73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
53005,73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
53007,73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53008,75W,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53009,73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53010,73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53011,75W,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53012,75W,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53013,73H 75W 76W,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53014,73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
53018,75W,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
53019,75W,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
53020,73H 75W,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
53021,73H,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
53022,76W 73H,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
53043,73H,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
53044,76W,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
53060,75W,Rabil Airport,Boa Vista,Cape Verde,16.1364994049072,-22.8889007568359
53061,75W,Rabil Airport,Boa Vista,Cape Verde,16.1364994049072,-22.8889007568359
53062,75W,Rabil Airport,Boa Vista,Cape Verde,16.1364994049072,-22.8889007568359
53063,75W,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
53064,75W,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
53065,73H 76W,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
53066,75W,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
53067,75W,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
53069,788,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
53070,788 76W,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
53079,73H,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
53080,75W,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
53081,73H,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
53086,75W 73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53087,75W,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53088,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53089,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53090,75W,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53091,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53092,75W 73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53093,75W 73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53094,76W 73H 75W,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53095,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53096,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
53116,73H 75W,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53117,73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53118,75W,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53119,73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53120,75W 73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53121,73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53122,73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53124,73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
53127,75W,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
53128,75W,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
53129,75W,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
53131,75W,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53132,75W,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53133,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53134,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53135,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53136,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53137,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
53151,75W,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
53152,73H,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
53154,73H,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
53157,73H 75W,Hurghada International Airport,Hurghada,Egypt,27.1783008575439,33.7994003295898
53158,73H,Hurghada International Airport,Hurghada,Egypt,27.1783008575439,33.7994003295898
53159,73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
53160,73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
53161,73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
53162,75W 76W 73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
53163,73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
53165,73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
53166,73H,Mikonos Airport,Mykonos,Greece,37.4351005554199,25.3481006622314
53167,73H,Kos Airport,Kos,Greece,36.7933006286621,27.0916996002197
53172,73H,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
53173,73H,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
53174,75W,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
53175,73H,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
53176,73H,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
53177,73H,Almería International Airport,Almeria,Spain,36.8438987731934,-2.3701000213623
53228,75W,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53229,75W,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53230,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53231,75W,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53232,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53233,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53234,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53235,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
53258,73H,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
53259,73H,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
53260,73H,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
53305,73H,Malta International Airport,Malta,Malta,35.857498,14.4775
53308,788,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,-20.430201,57.683601
53309,75W 73H,Naples International Airport,Naples,Italy,40.886002,14.2908
53310,73H,Naples International Airport,Naples,Italy,40.886002,14.2908
53312,75W,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53313,75W,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53314,73H,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53315,73H,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53316,73H,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53317,73H,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53318,73H,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
53378,73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53379,75W,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53380,73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53381,75W 73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53382,75W,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53383,73H 76W,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53384,73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53385,73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
53386,75W,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53387,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53388,75W,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53389,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53390,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53391,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53392,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53393,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53394,73H 75W,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53395,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53396,73H 75W,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53397,75W 73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53398,73H 75W,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53399,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53400,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
53404,788,Punta Cana International Airport,Punta Cana,Dominican Republic,18.5673999786,-68.3634033203
53405,73H,Pula Airport,Pula,Croatia,44.8935012817383,13.9222002029419
53406,73H 75W,Aktion National Airport,Preveza,Greece,38.9254989624023,20.7653007507324
53407,73H,Aktion National Airport,Preveza,Greece,38.9254989624023,20.7653007507324
53408,75W,Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551
53409,73H 75W,Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551
53412,73H,Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551
53416,75W,Reus Air Base,Reus,Spain,41.1473999023438,1.16717004776001
53417,75W,Reus Air Base,Reus,Spain,41.1473999023438,1.16717004776001
53418,73H,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
53419,73H 75W,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
53420,76W,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
53421,73H,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
53422,73H,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
53424,75W,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,16.7414,-22.9494
53425,75W,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,16.7414,-22.9494
53426,73H,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
53427,73H,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
53428,73H,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
53429,75W,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
53430,73H,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
53448,73H 75W,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
53449,73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
53450,75W,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
53451,73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
